Date,Week,Region,Brand,Category,Subcategory,Revenue,COGS,Gross_Profit,Operating_Expenses,Operating_Income,Units,Gross_Margin_Percentage,Operating_Margin_Percentage
2021-12-18,47,United States,Aerie,Swim,N/A,4289866.6,2600874.98,1688991.63,1269229.9,419761.72,166369,39.37,9.78
2021-12-18,47,United States,Aerie,Tops,N/A,4219462.35,2765770.62,1453691.73,1123554.23,330137.5,165036,34.45,7.82
2021-12-18,47,United States,American Eagle,Mens Apparel,Accessories,11016777.38,6352429.2,4664348.18,2604813.95,2059534.22,262427,42.34,18.69
2021-12-18,47,United States,American Eagle,Mens Apparel,Active Bottoms,10191803.15,6325062.04,3866741.12,2633925.14,1232815.98,206477,37.94,12.1
2021-12-18,47,United States,American Eagle,Mens Apparel,Jeans,20119516.1,11452504.62,8667011.48,5898921.31,2768090.17,528070,43.08,13.76
2021-12-18,47,United States,American Eagle,Mens Apparel,Others,11775866.49,8002045.99,3773820.5,3404756.83,369063.67,275924,32.05,3.13
2021-12-18,47,United States,American Eagle,Mens Apparel,Tops,15795180.05,9526926.87,6268253.18,4429978.11,1838275.07,328503,39.68,11.64
2021-12-18,47,United States,American Eagle,Womens Apparel,Accessories,9200037.75,5112226.83,4087810.91,2683981.73,1403829.18,260537,44.43,15.26
2021-12-18,47,United States,American Eagle,Womens Apparel,Dresses,11245442.54,6754358.1,4491084.45,3407429.23,1083655.22,238662,39.94,9.64
2021-12-18,47,United States,American Eagle,Womens Apparel,Jeans,20700871.57,12790142.05,7910729.53,5925206.69,1985522.84,546820,38.21,9.59
2021-12-18,47,United States,American Eagle,Womens Apparel,Others,9900453.71,6575768.72,3324684.99,2899762.78,424922.21,271738,33.58,4.29
2021-12-18,47,United States,American Eagle,Womens Apparel,Tops,18234737.32,11762793.17,6471944.15,5107176.09,1364768.05,575986,35.49,7.48
2021-12-25,48,Canada,Aerie,Accessories,N/A,690584.86,392755.58,297829.28,177012.89,120816.39,17627,43.13,17.49
2021-12-25,48,Canada,Aerie,Activewear,N/A,2415593.17,1438699.1,976894.07,614964.04,361930.03,73743,40.44,14.98
2021-12-25,48,Canada,Aerie,Intimates,N/A,3468858.11,1874142.96,1594715.15,948711.95,646003.19,111043,45.97,18.62
2021-12-25,48,Canada,Aerie,Swim,N/A,1535582.83,887776.99,647805.83,414269.87,233535.97,58931,42.19,15.21
2021-12-25,48,Canada,Aerie,Tops,N/A,1338437.81,824911.36,513526.45,363669.89,149856.56,39860,38.37,11.2
2021-12-25,48,Canada,American Eagle,Mens Apparel,Accessories,3866594.46,2127290.86,1739303.6,1045693.22,693610.38,100044,44.98,17.94
2021-12-25,48,Canada,American Eagle,Mens Apparel,Active Bottoms,4504098.94,2677856.31,1826242.62,1171226.77,655015.86,146780,40.55,14.54
2021-12-25,48,Canada,American Eagle,Mens Apparel,Jeans,9728751.61,5846109.86,3882641.74,2718940.75,1163700.99,211250,39.91,11.96
2021-12-25,48,Canada,American Eagle,Mens Apparel,Others,3908306.28,2592625.24,1315681.05,1109441.48,206239.56,97527,33.66,5.28
2021-12-25,48,Canada,American Eagle,Mens Apparel,Tops,7629872.44,4768998.89,2860873.55,2444317.74,416555.81,167430,37.5,5.46
2021-12-25,48,Canada,American Eagle,Womens Apparel,Accessories,4820006.48,2723675.97,2096330.51,1386489.67,709840.84,129798,43.49,14.73
2021-12-25,48,Canada,American Eagle,Womens Apparel,Dresses,5366111.74,3083765.43,2282346.3,1339352.93,942993.37,169193,42.53,17.57
2021-12-25,48,Canada,American Eagle,Womens Apparel,Jeans,9066754.55,5489808.39,3576946.17,2691077.46,885868.71,202537,39.45,9.77
2021-12-25,48,Canada,American Eagle,Womens Apparel,Others,4913457.79,3162322.07,1751135.72,1233911.05,517224.67,156780,35.64,10.53
2021-12-25,48,Canada,American Eagle,Womens Apparel,Tops,8831735.43,5269453.21,3562282.22,2345008.62,1217273.6,228473,40.34,13.78
2021-12-25,48,United States,Aerie,Accessories,N/A,2806073.62,1624768.7,1181304.92,789942.07,391362.85,72046,42.1,13.95
2021-12-25,48,United States,Aerie,Activewear,N/A,6920546.0,3917265.67,3003280.34,1617406.89,1385873.45,197988,43.4,20.03
2021-12-25,48,United States,Aerie,Intimates,N/A,11553704.62,5968661.65,5585042.97,3517860.14,2067182.83,398754,48.34,17.89
2021-12-25,48,United States,Aerie,Swim,N/A,4408287.17,2428855.61,1979431.56,1169129.38,810302.17,174205,44.9,18.38
2021-12-25,48,United States,Aerie,Tops,N/A,4027645.5,2390161.36,1637484.14,1049381.73,588102.41,103300,40.66,14.6
2021-12-25,48,United States,American Eagle,Mens Apparel,Accessories,11418268.19,6007029.55,5411238.65,2850235.01,2561003.64,371012,47.39,22.43
2021-12-25,48,United States,American Eagle,Mens Apparel,Active Bottoms,9687791.85,5964675.8,3723116.05,3061197.11,661918.94,200860,38.43,6.83
2021-12-25,48,United States,American Eagle,Mens Apparel,Jeans,22576699.89,13066532.32,9510167.57,6454931.63,3055235.94,626014,42.12,13.53
2021-12-25,48,United States,American Eagle,Mens Apparel,Others,10979507.45,7228382.0,3751125.45,2923787.82,827337.63,292504,34.16,7.54
2021-12-25,48,United States,American Eagle,Mens Apparel,Tops,18031732.73,11558780.66,6472952.07,4135841.41,2337110.65,543985,35.9,12.96
2021-12-25,48,United States,American Eagle,Womens Apparel,Accessories,10863410.57,5623294.02,5240116.54,3142007.91,2098108.64,272492,48.24,19.31
2021-12-25,48,United States,American Eagle,Womens Apparel,Dresses,9053915.66,5193190.4,3860725.26,2515176.78,1345548.49,243856,42.64,14.86
2021-12-25,48,United States,American Eagle,Womens Apparel,Jeans,23604218.68,14042594.46,9561624.22,6296877.85,3264746.37,674220,40.51,13.83
2021-12-25,48,United States,American Eagle,Womens Apparel,Others,11883086.03,7974891.02,3908195.01,3243206.52,664988.49,274219,32.89,5.6
2021-12-25,48,United States,American Eagle,Womens Apparel,Tops,16436657.48,9907227.42,6529430.06,4608577.73,1920852.33,347403,39.72,11.69
2022-01-01,49,Canada,Aerie,Accessories,N/A,1274645.25,698460.96,576184.29,365400.23,210784.06,50278,45.2,16.54
2022-01-01,49,Canada,Aerie,Activewear,N/A,3443164.86,2197079.67,1246085.19,934208.2,311876.98,119370,36.19,9.06
2022-01-01,49,Canada,Aerie,Intimates,N/A,4632169.47,2567860.34,2064309.12,1332608.34,731700.78,120131,44.56,15.8
2022-01-01,49,Canada,Aerie,Swim,N/A,1869425.52,1129686.59,739738.93,440874.82,298864.11,62709,39.57,15.99
2022-01-01,49,Canada,Aerie,Tops,N/A,2294138.1,1396327.67,897810.43,594928.06,302882.37,91743,39.13,13.2
2022-01-01,49,Canada,American Eagle,Mens Apparel,Accessories,4607061.24,2531070.01,2075991.23,1398635.55,677355.68,104010,45.06,14.7
2022-01-01,49,Canada,American Eagle,Mens Apparel,Active Bottoms,4507614.73,2818894.28,1688720.45,1246963.18,441757.27,127534,37.46,9.8
2022-01-01,49,Canada,American Eagle,Mens Apparel,Jeans,9927383.86,5946738.08,3980645.77,2711799.55,1268846.22,245922,40.1,12.78
2022-01-01,49,Canada,American Eagle,Mens Apparel,Others,6270426.68,4125928.22,2144498.47,1662269.07,482229.39,130901,34.2,7.69
2022-01-01,49,Canada,American Eagle,Mens Apparel,Tops,8204933.41,5208156.73,2996776.68,2015708.75,981067.93,178782,36.52,11.96
2022-01-01,49,Canada,American Eagle,Womens Apparel,Accessories,5086101.13,2788504.13,2297597.0,1318709.7,978887.3,142506,45.17,19.25
2022-01-01,49,Canada,American Eagle,Womens Apparel,Dresses,5419487.17,2996805.55,2422681.62,1656218.61,766463.01,112643,44.7,14.14
2022-01-01,49,Canada,American Eagle,Womens Apparel,Jeans,10278816.47,5966924.35,4311892.12,2756608.34,1555283.78,251453,41.95,15.13
2022-01-01,49,Canada,American Eagle,Womens Apparel,Others,5291385.67,3475981.77,1815403.9,1467458.71,347945.2,114412,34.31,6.58
2022-01-01,49,Canada,American Eagle,Womens Apparel,Tops,8641695.1,5417168.58,3224526.52,2059178.98,1165347.54,204472,37.31,13.49
2022-01-01,49,United States,Aerie,Accessories,N/A,3116091.3,1630018.16,1486073.14,894925.15,591147.99,79927,47.69,18.97
2022-01-01,49,United States,Aerie,Activewear,N/A,6553635.81,4027513.45,2526122.35,1930113.4,596008.96,168763,38.55,9.09
2022-01-01,49,United States,Aerie,Intimates,N/A,10721762.78,6214022.12,4507740.66,2897527.78,1610212.88,292136,42.04,15.02
2022-01-01,49,United States,Aerie,Swim,N/A,4612785.07,2556955.24,2055829.83,965100.02,1090729.81,166850,44.57,23.65
2022-01-01,49,United States,Aerie,Tops,N/A,3797182.59,2252953.05,1544229.54,1252873.95,291355.59,113693,40.67,7.67
2022-01-01,49,United States,American Eagle,Mens Apparel,Accessories,10817998.49,6119222.18,4698776.31,3182013.08,1516763.23,278378,43.43,14.02
2022-01-01,49,United States,American Eagle,Mens Apparel,Active Bottoms,11323860.26,6900776.64,4423083.63,3217033.61,1206050.02,255046,39.06,10.65
2022-01-01,49,United States,American Eagle,Mens Apparel,Jeans,26241231.22,15458950.94,10782280.29,7321214.68,3461065.61,586124,41.09,13.19
2022-01-01,49,United States,American Eagle,Mens Apparel,Others,12398092.18,7914477.38,4483614.8,3392244.46,1091370.34,266882,36.16,8.8
2022-01-01,49,United States,American Eagle,Mens Apparel,Tops,15953217.43,9786401.98,6166815.45,4770802.7,1396012.75,367746,38.66,8.75
2022-01-01,49,United States,American Eagle,Womens Apparel,Accessories,9099724.0,5058627.99,4041096.01,2528535.01,1512561.0,190623,44.41,16.62
2022-01-01,49,United States,American Eagle,Womens Apparel,Dresses,9602852.35,5507449.47,4095402.88,2704736.98,1390665.9,203472,42.65,14.48
2022-01-01,49,United States,American Eagle,Womens Apparel,Jeans,23066628.22,14685613.49,8381014.72,7085694.28,1295320.45,635642,36.33,5.62
2022-01-01,49,United States,American Eagle,Womens Apparel,Others,9167737.25,5706280.68,3461456.57,2443841.48,1017615.09,287062,37.76,11.1
2022-01-01,49,United States,American Eagle,Womens Apparel,Tops,21147862.11,12873465.66,8274396.45,6671138.22,1603258.23,480783,39.13,7.58
2022-01-08,50,Canada,Aerie,Accessories,N/A,891105.31,505976.31,385128.99,260694.84,124434.15,25207,43.22,13.96
2022-01-08,50,Canada,Aerie,Activewear,N/A,2071379.58,1267322.97,804056.61,594831.63,209224.98,66045,38.82,10.1
2022-01-08,50,Canada,Aerie,Intimates,N/A,3525950.78,1891840.02,1634110.76,1112134.64,521976.12,113492,46.35,14.8
2022-01-08,50,Canada,Aerie,Swim,N/A,1831484.7,1098684.05,732800.65,479063.25,253737.41,69668,40.01,13.85
2022-01-08,50,Canada,Aerie,Tops,N/A,1247236.99,813695.97,433541.02,340463.97,93077.05,33369,34.76,7.46
2022-01-08,50,Canada,American Eagle,Mens Apparel,Accessories,3927856.19,2134509.4,1793346.79,1122753.91,670592.87,92061,45.66,17.07
2022-01-08,50,Canada,American Eagle,Mens Apparel,Active Bottoms,3529733.6,2280505.25,1249228.35,962840.08,286388.27,88542,35.39,8.11
2022-01-08,50,Canada,American Eagle,Mens Apparel,Jeans,8924474.3,5085143.26,3839331.04,2382948.01,1456383.03,179572,43.02,16.32
2022-01-08,50,Canada,American Eagle,Mens Apparel,Others,4813447.35,3107661.36,1705786.0,1266723.98,439062.02,148475,35.44,9.12
2022-01-08,50,Canada,American Eagle,Mens Apparel,Tops,7801651.77,4728522.27,3073129.49,2482911.07,590218.42,166020,39.39,7.57
2022-01-08,50,Canada,American Eagle,Womens Apparel,Accessories,4383976.8,2463522.7,1920454.1,1080696.8,839757.3,101959,43.81,19.16
2022-01-08,50,Canada,American Eagle,Womens Apparel,Dresses,5337381.43,2978429.85,2358951.58,1425154.46,933797.13,107787,44.2,17.5
2022-01-08,50,Canada,American Eagle,Womens Apparel,Jeans,9068262.98,5408468.02,3659794.96,2821714.01,838080.95,285305,40.36,9.24
2022-01-08,50,Canada,American Eagle,Womens Apparel,Others,3714342.66,2392704.74,1321637.91,1063315.3,258322.61,106130,35.58,6.95
2022-01-08,50,Canada,American Eagle,Womens Apparel,Tops,6234779.57,4021410.42,2213369.15,1712664.33,500704.82,125342,35.5,8.03
2022-01-08,50,United States,Aerie,Accessories,N/A,3276203.78,1792771.62,1483432.17,898673.38,584758.78,100978,45.28,17.85
2022-01-08,50,United States,Aerie,Activewear,N/A,8509073.11,4960935.53,3548137.57,2165640.94,1382496.63,257817,41.7,16.25
2022-01-08,50,United States,Aerie,Intimates,N/A,11638874.12,6484243.52,5154630.6,3265679.65,1888950.96,384316,44.29,16.23
2022-01-08,50,United States,Aerie,Swim,N/A,5699253.37,3343125.47,2356127.9,1402179.36,953948.54,177758,41.34,16.74
2022-01-08,50,United States,Aerie,Tops,N/A,4706448.8,2862355.22,1844093.58,1307736.55,536357.03,143978,39.18,11.4
2022-01-08,50,United States,American Eagle,Mens Apparel,Accessories,11972697.53,6676903.97,5295793.57,3400792.15,1895001.41,372718,44.23,15.83
2022-01-08,50,United States,American Eagle,Mens Apparel,Active Bottoms,10195523.56,6010768.86,4184754.7,3484807.44,699947.26,285827,41.05,6.87
2022-01-08,50,United States,American Eagle,Mens Apparel,Jeans,22409689.04,12676692.39,9732996.65,6370097.46,3362899.19,532040,43.43,15.01
2022-01-08,50,United States,American Eagle,Mens Apparel,Others,10196659.75,6633229.73,3563430.02,2392238.78,1171191.24,238308,34.95,11.49
2022-01-08,50,United States,American Eagle,Mens Apparel,Tops,18762391.67,11868392.41,6893999.26,5290594.36,1603404.9,571850,36.74,8.55
2022-01-08,50,United States,American Eagle,Womens Apparel,Accessories,9831772.46,4850309.17,4981463.29,2676083.3,2305379.99,290230,50.67,23.45
2022-01-08,50,United States,American Eagle,Womens Apparel,Dresses,11946292.45,6783771.94,5162520.51,3268781.25,1893739.26,307460,43.21,15.85
2022-01-08,50,United States,American Eagle,Womens Apparel,Jeans,22805164.8,13316293.89,9488870.91,5910062.64,3578808.27,642505,41.61,15.69
2022-01-08,50,United States,American Eagle,Womens Apparel,Others,11860008.56,7543537.81,4316470.74,3122481.31,1193989.43,351066,36.4,10.07
2022-01-08,50,United States,American Eagle,Womens Apparel,Tops,21286720.51,13485705.01,7801015.5,5149285.03,2651730.47,571430,36.65,12.46
2022-01-15,51,Canada,Aerie,Accessories,N/A,864385.81,464988.32,399397.49,255774.99,143622.5,24727,46.21,16.62
2022-01-15,51,Canada,Aerie,Activewear,N/A,2326068.84,1357977.86,968090.99,675997.21,292093.77,59361,41.62,12.56
2022-01-15,51,Canada,Aerie,Intimates,N/A,2905498.76,1590218.52,1315280.24,775866.94,539413.31,72932,45.27,18.57
2022-01-15,51,Canada,Aerie,Swim,N/A,1381213.13,742946.33,638266.81,387703.43,250563.37,41945,46.21,18.14
2022-01-15,51,Canada,Aerie,Tops,N/A,1632378.67,955449.74,676928.93,425226.78,251702.15,51055,41.47,15.42
2022-01-15,51,Canada,American Eagle,Mens Apparel,Accessories,4672351.18,2720713.07,1951638.11,1331966.47,619671.64,100672,41.77,13.26
2022-01-15,51,Canada,American Eagle,Mens Apparel,Active Bottoms,5095253.55,2991512.65,2103740.9,1435026.07,668714.83,133035,41.29,13.12
2022-01-15,51,Canada,American Eagle,Mens Apparel,Jeans,8843626.11,4988185.28,3855440.83,2144855.02,1710585.81,187276,43.6,19.34
2022-01-15,51,Canada,American Eagle,Mens Apparel,Others,3868001.15,2588984.83,1279016.32,1021456.78,257559.54,84565,33.07,6.66
2022-01-15,51,Canada,American Eagle,Mens Apparel,Tops,6799887.64,4149812.14,2650075.5,1972764.62,677310.88,145739,38.97,9.96
2022-01-15,51,Canada,American Eagle,Womens Apparel,Accessories,4163171.58,2289651.95,1873519.63,1037093.18,836426.45,88939,45.0,20.09
2022-01-15,51,Canada,American Eagle,Womens Apparel,Dresses,5136513.55,2855108.98,2281404.57,1402283.43,879121.14,158605,44.42,17.12
2022-01-15,51,Canada,American Eagle,Womens Apparel,Jeans,8364395.14,4941029.18,3423365.96,2825777.57,597588.39,187659,40.93,7.14
2022-01-15,51,Canada,American Eagle,Womens Apparel,Others,4662052.16,2967254.8,1694797.37,1202934.87,491862.5,123094,36.35,10.55
2022-01-15,51,Canada,American Eagle,Womens Apparel,Tops,7279251.27,4334497.92,2944753.35,1808078.09,1136675.25,174530,40.45,15.62
2022-01-15,51,United States,Aerie,Accessories,N/A,3442860.55,1899543.3,1543317.25,1050597.1,492720.15,129234,44.83,14.31
2022-01-15,51,United States,Aerie,Activewear,N/A,9087307.43,5072248.51,4015058.92,2538014.07,1477044.85,360729,44.18,16.25
2022-01-15,51,United States,Aerie,Intimates,N/A,9667834.81,5108191.16,4559643.66,2714252.71,1845390.94,312129,47.16,19.09
2022-01-15,51,United States,Aerie,Swim,N/A,4724975.67,2982778.29,1742197.38,1313746.34,428451.04,134308,36.87,9.07
2022-01-15,51,United States,Aerie,Tops,N/A,4840984.7,2898767.72,1942216.99,1268943.5,673273.49,153234,40.12,13.91
2022-01-15,51,United States,American Eagle,Mens Apparel,Accessories,11704876.34,6590656.03,5114220.3,3186876.94,1927343.37,273572,43.69,16.47
2022-01-15,51,United States,American Eagle,Mens Apparel,Active Bottoms,9880218.99,5963499.31,3916719.69,2735111.15,1181608.54,285963,39.64,11.96
2022-01-15,51,United States,American Eagle,Mens Apparel,Jeans,20847015.74,13117767.72,7729248.02,5508261.35,2220986.66,576001,37.08,10.65
2022-01-15,51,United States,American Eagle,Mens Apparel,Others,9897695.61,6190454.34,3707241.28,2867975.16,839266.11,281821,37.46,8.48
2022-01-15,51,United States,American Eagle,Mens Apparel,Tops,18593816.25,11065772.9,7528043.35,5662943.91,1865099.44,520478,40.49,10.03
2022-01-15,51,United States,American Eagle,Womens Apparel,Accessories,11291962.76,6592047.42,4699915.34,3322811.89,1377103.46,302199,41.62,12.2
2022-01-15,51,United States,American Eagle,Womens Apparel,Dresses,11770555.07,7057336.94,4713218.13,3689425.38,1023792.75,341134,40.04,8.7
2022-01-15,51,United States,American Eagle,Womens Apparel,Jeans,26960819.8,16078035.35,10882784.45,7722275.17,3160509.27,661969,40.37,11.72
2022-01-15,51,United States,American Eagle,Womens Apparel,Others,11193595.09,7589051.16,3604543.93,2793857.13,810686.8,239525,32.2,7.24
2022-01-15,51,United States,American Eagle,Womens Apparel,Tops,15939338.82,10024951.32,5914387.5,4775914.57,1138472.93,318926,37.11,7.14
2022-01-22,52,Canada,Aerie,Accessories,N/A,1296408.33,746649.11,549759.23,345954.04,203805.19,40884,42.41,15.72
2022-01-22,52,Canada,Aerie,Activewear,N/A,3321490.29,2093107.25,1228383.03,942304.84,286078.2,106401,36.98,8.61
2022-01-22,52,Canada,Aerie,Intimates,N/A,4379374.35,2507215.02,1872159.33,1130445.07,741714.26,116573,42.75,16.94
2022-01-22,52,Canada,Aerie,Swim,N/A,1632428.65,903168.66,729259.99,507640.88,221619.1,49376,44.67,13.58
2022-01-22,52,Canada,Aerie,Tops,N/A,1969586.64,1263373.94,706212.7,602785.72,103426.98,67546,35.86,5.25
2022-01-22,52,Canada,American Eagle,Mens Apparel,Accessories,4923611.21,2636264.39,2287346.82,1460117.39,827229.43,113479,46.46,16.8
2022-01-22,52,Canada,American Eagle,Mens Apparel,Active Bottoms,5562717.12,3241668.56,2321048.56,1368987.64,952060.92,176905,41.73,17.12
2022-01-22,52,Canada,American Eagle,Mens Apparel,Jeans,9408218.75,5826614.47,3581604.28,2523827.07,1057777.21,242692,38.07,11.24
2022-01-22,52,Canada,American Eagle,Mens Apparel,Others,5100584.19,3090748.58,2009835.62,1391838.02,617997.59,165779,39.4,12.12
2022-01-22,52,Canada,American Eagle,Mens Apparel,Tops,7188899.84,4530774.67,2658125.17,2034635.66,623489.51,211419,36.98,8.67
2022-01-22,52,Canada,American Eagle,Womens Apparel,Accessories,4724117.78,2348641.27,2375476.51,1379262.8,996213.71,105012,50.28,21.09
2022-01-22,52,Canada,American Eagle,Womens Apparel,Dresses,5200412.88,3036201.91,2164210.97,1559696.75,604514.22,128227,41.62,11.62
2022-01-22,52,Canada,American Eagle,Womens Apparel,Jeans,10504896.68,5973835.35,4531061.34,2470573.8,2060487.53,295508,43.13,19.61
2022-01-22,52,Canada,American Eagle,Womens Apparel,Others,5729145.52,3654796.31,2074349.2,1500125.68,574223.52,126298,36.21,10.02
2022-01-22,52,Canada,American Eagle,Womens Apparel,Tops,7754203.53,4594027.37,3160176.17,2329368.4,830807.77,163524,40.75,10.71
2022-01-22,52,United States,Aerie,Accessories,N/A,3702185.62,2056573.1,1645612.52,1013083.78,632528.74,123821,44.45,17.09
2022-01-22,52,United States,Aerie,Activewear,N/A,6788803.54,3923998.1,2864805.44,1875242.47,989562.97,202723,42.2,14.58
2022-01-22,52,United States,Aerie,Intimates,N/A,10039479.93,5840091.11,4199388.82,3039968.14,1159420.67,253725,41.83,11.55
2022-01-22,52,United States,Aerie,Swim,N/A,4531791.41,2546407.56,1985383.85,1256721.86,728661.99,124980,43.81,16.08
2022-01-22,52,United States,Aerie,Tops,N/A,4658338.54,2968415.33,1689923.21,1507304.39,182618.82,121483,36.28,3.92
2022-01-22,52,United States,American Eagle,Mens Apparel,Accessories,10364351.81,5907357.34,4456994.47,3238498.57,1218495.89,345182,43.0,11.76
